state,county,days_counted,case_count_28_days,death_count_28_days,confirmed_infection_perc,death_perc,avg_daily_case_increase_perc,case_count_28_days_perc,death_count_28_days_perc,presence_of_water_violation,state_house_blue_perc,a,b,c,d,e,f,g,h,x,y,z,political_affiation
Florida,Putnam,48,121,2,0.1620723653111114,3.333333333333333,0.003376507610648155,0.16342296835537068,1.6528925619834711,t,42.5,1.8844689406324249,1.0288389464973766,0.043653848911776184,-0.4800954168403525,0.6591821538810889,-0.830051268920393,-0.7869248364412056,1.9202853883783246,1.1628107389154532,0.6708556854346812,-0.9051613023012571,red
Florida,Santa Rosa,64,133,6,0.10512381249026632,5.5555555555555545,0.0016425595701604113,0.08630535222966307,4.511278195488722,f,42.5,-0.2446113036289384,-0.3519854796197929,-0.34737891043958785,-0.32119322342273665,0.3779802671524333,1.318247093731036,-0.39166702379586926,1.662440882875711,1.1738429932802268,0.49248543075542567,-1.0595435330156844,red
Florida,Sarasota,57,318,32,0.108839835379749,12.980769230769232,0.0019094707961359472,0.08319968185278889,10.062893081761008,t,42.5,-0.7298735322363935,0.748617502461021,-0.5623948951479806,0.8645801369693463,1.978609241751705,-4.170841244565839,0.06688796681744183,-2.219603825043933,-0.041444453099956924,1.0551630897565842,0.568599087997237,red
Florida,Seminole,57,351,8,0.09645447466423256,2.4390243902439024,0.001692183766039168,0.08257444050523324,2.2792022792022792,f,42.5,-0.5792069571336167,1.4694125370533937,-0.375217794990417,-0.26185313399187254,0.02599055565612692,1.1856804142657105,0.2985373372793124,1.5635348294837719,0.49744918809339794,0.5684151943486095,-2.0646173845588365,red
Florida,St. Johns,58,203,4,0.11387834932566655,1.7937219730941705,0.001963419815959768,0.10366504445340943,1.9704433497536944,f,42.5,-1.406883933521541,-0.006732465883630187,-0.307808839494358,0.18301396131314973,0.46527452438641775,-1.152622620377793,-0.027775328435635856,-1.3463217879875526,1.3243396768637437,0.22028627001189513,0.2831457691052013,red
Florida,St. Lucie,48,260,25,0.09808152536388247,9.090909090909092,0.0020433651117475514,0.09273162398039796,9.615384615384617,t,42.5,0.06719103612957848,1.5536907325372333,0.09126323272160224,-0.6801661816441358,1.9744592031669919,-1.650511379422587,0.1494669602579632,-1.1395858084409807,0.34564375954917176,0.6538927695896906,-0.6011426008477694,red
Florida,Sumter,51,217,14,0.24448627194238715,5.857740585774058,0.004793848469458572,0.2219812594623348,6.451612903225807,t,42.5,-0.2226497286295204,-0.9322031382570883,1.0429071311547264,-0.09459440989981986,-0.5543347342116113,-7.432405939145596,1.2171339376916122,-2.18526504328507,-0.22861344170855075,-0.07013060485341104,2.0110766383198575,red
Florida,Volusia,62,342,10,0.10852782111704837,5.21415270018622,0.0017504487276943286,0.06911827713599727,2.9239766081871337,t,42.5,0.4774743189780661,1.572266889917054,-1.2714932934704986,0.4969420223670203,2.1876894830002342,-0.4155149543340015,-0.09132373061095742,1.9212819260757281,0.5616176417260956,1.4609167106334227,-2.303177705048888,red
Florida,Walton,51,38,0,0.0914093165809331,1.96078431372549,0.0017923395408026093,0.06810890255049916,0.0,t,42.5,0.0685723492422499,0.369209515945694,-0.11281551700069747,-1.0836164715774597,2.2198170524426994,-0.8550521022154334,-2.071797453403903,-0.8086124515455144,0.668285403573863,0.15838878939292908,2.102398665944109,red
Georgia,Baldwin,48,239,9,0.5844674013846055,4.428044280442803,0.012176404195512615,0.5154528004831022,3.765690376569038,t,37.5,1.062194088762208,2.1506428763491563,-1.569360205836576,-0.6760351683929428,1.9840859001550883,-0.39918225548286973,0.1285634841984642,-2.5875126994141135,-0.1429565824259882,0.27589734396401727,0.5761094042089532,red
Georgia,Barrow,47,177,5,0.2736251051033932,2.604166666666667,0.005821810746880707,0.2522481437671907,2.824858757062147,f,37.5,0.026750348329587694,-0.779017876986441,0.33864794735130976,-1.2337765552021842,0.6597565986097742,0.38804235012522165,-0.24541807040362912,-2.2309169608559998,0.5046606281403881,0.1414290583817864,0.8404157397045163,red
Georgia,Bartow,58,273,28,0.35862945927419754,8.587257617728532,0.006183266539210302,0.2712073196173294,10.256410256410255,f,37.5,0.12597172322412933,-0.06805826731679214,-0.6341435919369909,-0.8707584074816884,1.7978334809846688,1.208040586462567,-0.47770586878656535,0.5448250518269298,-0.3833464761347467,0.7071598985928549,-0.027264360138770132,red
Georgia,Ben Hill,45,38,0,0.2223742730071844,0.0,0.004941650511270764,0.21667236857110275,0.0,f,37.5,1.7025506274700277,0.7720039961913646,-0.2285537693324024,-0.22741670783724466,-0.49401064080575924,0.1641859657279013,0.8830774862075939,-3.618528635301712,-0.635351589921694,-0.6792570375451068,0.17895785581480417,red
Georgia,Bibb,50,319,11,0.2454270046401043,3.90625,0.004908540092802086,0.20388337104217,3.4482758620689653,f,37.5,1.2924146587827188,1.018370054509282,0.19921890888947794,1.3781936888629236,-0.5001730272197172,-0.3559510313052424,1.62848400665906,-2.0985311107208324,-0.2885011665700258,0.08346392210425704,2.064069705595537,red
